venta_id,fecha_venta,cliente_id,nombre,apellido,email,genero,fecha_registro,region,pais,edad,ingreso_mensual,cliente_activo,producto_id,producto,categoria_id,nombre_categoria,cantidad,precio_unitario,total_venta,canal_venta
2025-458,2025-09-01,292,Diego,Araya,diego.araya292@mail.cl,Masculino,2024-03-03,Valparaíso,Chile,,1396782.0,False,3,Teclado,2,Accesorios,3,769066,2307198,App
2025-459,2025-06-05,146,Valentina,Muñoz,valentina.muñoz146@mail.cl,Femenino,2023-06-01,Antofagasta,Chile,50.0,2119061.0,False,4,Monitor,1,Tecnología,1,4309305,4309305,Tienda Física
2025-460,2025-09-08,47,Rodrigo,González,rodrigo.gonzález47@mail.cl,Femenino,2022-06-30,Coquimbo,Chile,50.0,1148307.0,True,3,Teclado,2,Accesorios,3,620724,1862172,Web
2025-461,2025-10-31,39,Daniela,Díaz,daniela.díaz39@mail.cl,Femenino,2023-05-25,Araucanía,Chile,42.0,1267836.0,False,6,Tablet,1,Tecnología,2,222456,444912,App
2025-462,2025-10-05,158,María,Morales,maría.morales158@mail.cl,Masculino,2023-10-02,RM,Chile,61.0,1152026.0,True,3,Teclado,2,Accesorios,2,81947,163894,App
2025-463,2025-01-18,292,Diego,Araya,diego.araya292@mail.cl,Masculino,2024-03-03,Valparaíso,Chile,,1396782.0,False,2,Mouse,2,Accesorios,1,563214,563214,Tienda Física
2025-464,2025-09-14,253,Camila,Soto,camila.soto253@mail.cl,Femenino,2022-01-22,Coquimbo,Chile,20.0,1473950.0,True,2,Mouse,2,Accesorios,2,15209,30418,Web
2025-465,2025-02-13,70,Pedro,Morales,pedro.morales70@mail.cl,Masculino,2024-12-02,RM,Chile,30.0,1503531.0,True,6,Tablet,1,Tecnología,3,740212,2220636,App
2025-466,2025-09-11,95,Andrés,Soto,andrés.soto95@mail.cl,Masculino,2024-07-17,Coquimbo,Chile,30.0,1190907.0,False,5,Audífonos,2,Accesorios,2,574984,1149968,App
2025-467,2025-08-17,33,Pedro,Díaz,pedro.díaz33@mail.cl,Femenino,2023-05-04,Valparaíso,Chile,56.0,1387121.0,False,4,Monitor,1,Tecnología,2,60013,120026,Tienda Física
2025-468,2025-11-28,246,Valentina,Rojas,valentina.rojas246@mail.cl,Femenino,2023-02-05,RM,Chile,,2242495.0,True,5,Audífonos,2,Accesorios,1,437709,437709,Web
2025-469,2025-09-15,271,Andrés,Pérez,andrés.pérez271@mail.cl,Masculino,2022-06-14,Biobío,Chile,,841815.0,False,4,Monitor,1,Tecnología,3,407172,1221516,App
2025-470,2025-09-16,274,Diego,Morales,diego.morales274@mail.cl,Masculino,2024-10-05,Coquimbo,Chile,29.0,2192137.0,False,3,Teclado,2,Accesorios,2,691707,1383414,App
2025-471,2025-12-30,186,Valentina,Muñoz,valentina.muñoz186@mail.cl,Masculino,2023-09-15,Araucanía,Chile,39.0,1145188.0,False,3,Teclado,2,Accesorios,3,761993,2285979,Tienda Física
2025-472,2025-07-29,68,Diego,Flores,diego.flores68@mail.cl,Femenino,2024-11-05,RM,Chile,19.0,1118992.0,False,4,Monitor,1,Tecnología,1,564081,564081,Web
2025-473,2025-06-21,22,Rodrigo,Contreras,rodrigo.contreras22@mail.cl,Masculino,2023-08-01,Valparaíso,Chile,23.0,2430267.0,False,6,Tablet,1,Tecnología,2,327942,655884,Web
2025-474,2025-02-24,85,Camila,Díaz,camila.díaz85@mail.cl,Femenino,2023-03-21,RM,Chile,56.0,2191738.0,False,3,Teclado,2,Accesorios,4,360046,1440184,App
2025-475,2025-08-12,167,Juan,Contreras,juan.contreras167@mail.cl,Masculino,2024-10-28,RM,Chile,20.0,1005815.0,True,4,Monitor,1,Tecnología,3,707974,2123922,Web
2025-476,2025-05-30,265,Diego,Soto,diego.soto265@mail.cl,Masculino,2023-07-07,RM,Chile,64.0,1122605.0,False,5,Audífonos,2,Accesorios,3,630740,1892220,App
2025-477,2025-11-26,53,Rodrigo,Díaz,rodrigo.díaz53@mail.cl,Masculino,2023-05-27,,Chile,,2032875.0,True,3,Teclado,2,Accesorios,3,133769,401307,Tienda Física
2025-478,2025-12-05,123,Francisca,Espinoza,francisca.espinoza123@mail.cl,Femenino,2023-06-21,Antofagasta,Chile,37.0,1947960.0,False,2,Mouse,2,Accesorios,4,100140,400560,Tienda Física
2025-479,2025-01-06,35,Pedro,Contreras,pedro.contreras35@mail.cl,Femenino,2022-05-24,Biobío,Chile,69.0,2019163.0,True,4,Monitor,1,Tecnología,3,308277,924831,Web
2025-480,2025-03-08,147,Rodrigo,Valenzuela,rodrigo.valenzuela147@mail.cl,Masculino,2022-08-16,Coquimbo,Chile,69.0,1851351.0,True,2,Mouse,2,Accesorios,4,309182,1236728,Tienda Física
2025-481,2025-02-14,85,Camila,Díaz,camila.díaz85@mail.cl,Femenino,2023-03-21,RM,Chile,56.0,2191738.0,False,5,Audífonos,2,Accesorios,3,455935,1367805,Web
2025-482,2025-11-23,15,Andrés,Rojas,andrés.rojas15@mail.cl,Masculino,2023-01-27,Valparaíso,Chile,50.0,512666.0,True,6,Tablet,1,Tecnología,2,765477,1530954,Web
2025-483,2025-09-23,1,Felipe,Díaz,felipe.díaz1@mail.cl,Masculino,2024-11-10,RM,Chile,36.0,2070006.0,True,3,Teclado,2,Accesorios,4,544125,2176500,Web
2025-484,2025-12-11,12,Daniela,Espinoza,daniela.espinoza12@mail.cl,Masculino,2024-10-13,Araucanía,Chile,38.0,523247.0,True,1,Notebook,1,Tecnología,4,724221,2896884,App
2025-485,2025-06-20,279,Valentina,Valenzuela,valentina.valenzuela279@mail.cl,Femenino,2022-11-07,Araucanía,Chile,60.0,1112297.0,False,6,Tablet,1,Tecnología,3,123604,370812,Tienda Física
2025-486,2025-01-18,25,Juan,Rojas,juan.rojas25@mail.cl,Femenino,2023-11-15,RM,Chile,49.0,1513343.0,False,6,Tablet,1,Tecnología,1,337210,337210,App
2025-487,2025-05-26,284,Rodrigo,Soto,rodrigo.soto284@mail.cl,Femenino,2022-01-19,Biobío,Chile,35.0,2431660.0,True,3,Teclado,2,Accesorios,4,113864,455456,Tienda Física
2025-488,2025-06-04,56,Francisca,Soto,francisca.soto56@mail.cl,Masculino,2024-12-13,Coquimbo,Chile,54.0,1662208.0,False,1,Notebook,1,Tecnología,4,615151,2460604,Web
2025-489,2025-10-29,68,Diego,Flores,diego.flores68@mail.cl,Femenino,2024-11-05,RM,Chile,19.0,1118992.0,False,1,Notebook,1,Tecnología,2,732927,1465854,Tienda Física
2025-490,2025-10-07,6,Carolina,Contreras,carolina.contreras6@mail.cl,Femenino,2024-04-11,Coquimbo,Chile,54.0,1028178.0,True,6,Tablet,1,Tecnología,1,472092,472092,Web
2025-491,2025-05-28,25,Juan,Rojas,juan.rojas25@mail.cl,Femenino,2023-11-15,RM,Chile,49.0,1513343.0,False,6,Tablet,1,Tecnología,2,657534,1315068,App
2025-492,2025-10-28,66,Juan,Espinoza,juan.espinoza66@mail.cl,Femenino,2022-12-23,RM,Chile,27.0,2283541.0,True,2,Mouse,2,Accesorios,3,314958,944874,Tienda Física
2025-493,2025-04-21,114,Pedro,Morales,pedro.morales114@mail.cl,Masculino,2023-11-03,RM,Chile,68.0,1965746.0,True,1,Notebook,1,Tecnología,3,31650,94950,Tienda Física
2025-494,2025-08-26,26,Sebastián,Díaz,sebastián.díaz26@mail.cl,Masculino,2023-03-18,Araucanía,Chile,56.0,1265313.0,True,6,Tablet,1,Tecnología,2,90428,180856,Web
2025-495,2025-02-20,193,Constanza,Silva,constanza.silva193@mail.cl,Masculino,2023-10-23,Biobío,Chile,54.0,2140821.0,False,3,Teclado,2,Accesorios,3,328903,986709,App
2025-496,2025-12-04,275,Diego,Muñoz,diego.muñoz275@mail.cl,Femenino,2022-05-06,,Chile,67.0,2396220.0,True,4,Monitor,1,Tecnología,3,392811,1178433,Tienda Física
2025-497,2025-01-28,289,Valentina,Araya,valentina.araya289@mail.cl,Masculino,2023-10-27,RM,Chile,51.0,1602127.0,True,3,Teclado,2,Accesorios,4,324493,1297972,Web
2025-498,2025-04-09,37,Felipe,Martínez,felipe.martínez37@mail.cl,Masculino,2024-03-26,,Chile,37.0,2079159.0,False,2,Mouse,2,Accesorios,3,212210,636630,App
2025-499,2025-12-09,126,Camila,López,camila.lópez126@mail.cl,Femenino,2022-11-11,Araucanía,Chile,54.0,921240.0,True,4,Monitor,1,Tecnología,2,418213,836426,Tienda Física
2025-500,2025-02-15,173,Carolina,Muñoz,carolina.muñoz173@mail.cl,Femenino,2024-03-25,Valparaíso,Chile,28.0,1127433.0,True,4,Monitor,1,Tecnología,3,243462,730386,App
2025-501,2025-10-09,85,Camila,Díaz,camila.díaz85@mail.cl,Femenino,2023-03-21,RM,Chile,56.0,2191738.0,False,5,Audífonos,2,Accesorios,1,652536,652536,Web
2025-502,2025-05-31,134,Juan,Soto,juan.soto134@mail.cl,Femenino,2022-01-10,Coquimbo,Chile,27.0,1419723.0,False,3,Teclado,2,Accesorios,4,726118,2904472,Tienda Física
2025-503,2025-03-18,158,María,Morales,maría.morales158@mail.cl,Masculino,2023-10-02,RM,Chile,61.0,1152026.0,True,3,Teclado,2,Accesorios,2,671334,1342668,Tienda Física
2025-504,2025-11-09,225,Carolina,Contreras,carolina.contreras225@mail.cl,Femenino,2024-12-05,RM,Chile,58.0,1020551.0,True,3,Teclado,2,Accesorios,1,638177,638177,Tienda Física
2025-505,2025-06-19,168,Andrés,Valenzuela,andrés.valenzuela168@mail.cl,Masculino,2022-11-24,RM,Chile,64.0,962052.0,True,2,Mouse,2,Accesorios,4,749667,2998668,Tienda Física
2025-506,2025-12-13,134,Juan,Soto,juan.soto134@mail.cl,Femenino,2022-01-10,Coquimbo,Chile,27.0,1419723.0,False,1,Notebook,1,Tecnología,1,44924,44924,Web
2025-507,2025-01-21,287,Juan,González,juan.gonzález287@mail.cl,Masculino,2022-04-12,RM,Chile,52.0,1548173.0,False,2,Mouse,2,Accesorios,4,12159,48636,Web
2025-508,2025-06-26,77,Juan,Espinoza,juan.espinoza77@mail.cl,Femenino,2023-12-30,RM,Chile,36.0,678352.0,False,4,Monitor,1,Tecnología,1,415237,415237,Web
2025-509,2025-01-28,92,Juan,Pérez,juan.pérez92@mail.cl,Femenino,2023-10-18,Valparaíso,Chile,28.0,1365291.0,False,1,Notebook,1,Tecnología,2,433448,866896,App
2025-510,2025-05-14,297,Juan,López,juan.lópez297@mail.cl,Masculino,2022-10-25,Antofagasta,Chile,37.0,1132259.0,False,3,Teclado,2,Accesorios,1,639756,639756,App
2025-511,2025-05-22,75,Camila,Muñoz,camila.muñoz75@mail.cl,Masculino,2022-04-06,RM,Chile,49.0,561476.0,False,2,Mouse,2,Accesorios,4,776722,3106888,Tienda Física
2025-512,2025-06-01,225,Carolina,Contreras,carolina.contreras225@mail.cl,Femenino,2024-12-05,RM,Chile,58.0,1020551.0,True,3,Teclado,2,Accesorios,2,261839,523678,Web
2025-513,2025-02-04,237,Camila,Soto,camila.soto237@mail.cl,Masculino,2023-07-24,Antofagasta,Chile,32.0,1494465.0,True,6,Tablet,1,Tecnología,1,32499,32499,Web
2025-514,2025-12-11,126,Camila,López,camila.lópez126@mail.cl,Femenino,2022-11-11,Araucanía,Chile,54.0,921240.0,True,2,Mouse,2,Accesorios,1,450210,450210,Tienda Física
2025-515,2025-01-25,211,María,Martínez,maría.martínez211@mail.cl,Femenino,2024-07-25,RM,Chile,20.0,645271.0,False,6,Tablet,1,Tecnología,3,561752,1685256,Web
2025-516,2025-12-02,42,Juan,González,juan.gonzález42@mail.cl,Femenino,2023-04-05,Coquimbo,Chile,39.0,781974.0,False,4,Monitor,1,Tecnología,4,142534,570136,App
2025-517,2025-12-11,34,Juan,Morales,juan.morales34@mail.cl,Femenino,2023-04-18,RM,Chile,48.0,2158845.0,False,5,Audífonos,2,Accesorios,1,443797,443797,Web
2025-518,2025-03-11,122,Felipe,Pérez,felipe.pérez122@mail.cl,Femenino,2023-12-15,Coquimbo,Chile,34.0,595462.0,False,1,Notebook,1,Tecnología,4,355578,1422312,Tienda Física
2025-519,2025-01-10,287,Juan,González,juan.gonzález287@mail.cl,Masculino,2022-04-12,RM,Chile,52.0,1548173.0,False,6,Tablet,1,Tecnología,1,557571,557571,App
2025-520,2025-09-01,88,Rodrigo,Araya,rodrigo.araya88@mail.cl,Femenino,2023-05-20,RM,Chile,66.0,2096824.0,False,5,Audífonos,2,Accesorios,1,452846,452846,Tienda Física
2025-521,2025-07-10,4,Francisca,Soto,francisca.soto4@mail.cl,Masculino,2024-01-18,RM,Chile,44.0,656730.0,True,1,Notebook,1,Tecnología,1,318360,318360,App
2025-522,2025-09-29,209,Constanza,Silva,constanza.silva209@mail.cl,Masculino,2024-12-21,Valparaíso,Chile,42.0,1310694.0,False,3,Teclado,2,Accesorios,1,106502,106502,Web
2025-523,2025-03-20,276,Felipe,Valenzuela,felipe.valenzuela276@mail.cl,Femenino,2023-05-10,Coquimbo,Chile,40.0,2047691.0,False,2,Mouse,2,Accesorios,3,488977,1466931,Web
2025-524,2025-09-17,13,María,Valenzuela,maría.valenzuela13@mail.cl,Masculino,2024-03-02,RM,Chile,62.0,1785160.0,True,2,Mouse,2,Accesorios,1,644044,644044,Tienda Física
2025-525,2025-01-08,105,Carolina,González,carolina.gonzález105@mail.cl,Femenino,2022-08-24,Coquimbo,Chile,47.0,1848346.0,True,3,Teclado,2,Accesorios,4,710606,2842424,App
2025-526,2025-01-09,256,Rodrigo,Contreras,rodrigo.contreras256@mail.cl,Masculino,2023-11-26,RM,Chile,61.0,1306481.0,False,6,Tablet,1,Tecnología,1,643316,643316,Web
2025-527,2025-06-13,298,Felipe,Soto,felipe.soto298@mail.cl,Masculino,2023-07-13,Araucanía,Chile,39.0,1965461.0,True,5,Audífonos,2,Accesorios,4,551220,2204880,App
2025-528,2025-11-04,73,Felipe,Díaz,felipe.díaz73@mail.cl,Femenino,2023-02-17,RM,Chile,42.0,1609268.0,True,2,Mouse,2,Accesorios,2,173639,347278,Tienda Física
2025-529,2025-10-23,103,Camila,Espinoza,camila.espinoza103@mail.cl,Masculino,2024-05-30,Biobío,Chile,,1584763.0,True,5,Audífonos,2,Accesorios,3,709597,2128791,App
2025-530,2025-07-16,179,Felipe,Pérez,felipe.pérez179@mail.cl,Masculino,2024-04-17,Antofagasta,Chile,38.0,985417.0,False,1,Notebook,1,Tecnología,3,279745,839235,Tienda Física
2025-531,2025-05-10,209,Constanza,Silva,constanza.silva209@mail.cl,Masculino,2024-12-21,Valparaíso,Chile,42.0,1310694.0,False,1,Notebook,1,Tecnología,1,479862,479862,App
2025-532,2025-07-14,70,Pedro,Morales,pedro.morales70@mail.cl,Masculino,2024-12-02,RM,Chile,30.0,1503531.0,True,2,Mouse,2,Accesorios,3,173402,520206,App
2025-533,2025-11-21,192,Andrés,Morales,andrés.morales192@mail.cl,Masculino,2024-08-14,Biobío,Chile,66.0,819278.0,False,3,Teclado,2,Accesorios,2,233034,466068,Tienda Física
2025-534,2025-08-04,144,Rodrigo,González,rodrigo.gonzález144@mail.cl,Femenino,2023-04-23,Antofagasta,Chile,53.0,1075644.0,False,1,Notebook,1,Tecnología,4,594718,2378872,Web
2025-535,2025-07-02,35,Pedro,Contreras,pedro.contreras35@mail.cl,Femenino,2022-05-24,Biobío,Chile,69.0,2019163.0,True,6,Tablet,1,Tecnología,1,15586,15586,App
2025-536,2025-01-07,100,Sebastián,Rojas,sebastián.rojas100@mail.cl,Masculino,2023-01-20,RM,Chile,23.0,1823483.0,True,6,Tablet,1,Tecnología,3,561216,1683648,Web
2025-537,2025-04-21,144,Rodrigo,González,rodrigo.gonzález144@mail.cl,Femenino,2023-04-23,Antofagasta,Chile,53.0,1075644.0,False,6,Tablet,1,Tecnología,4,589250,2357000,App
2025-538,2025-03-21,220,Pedro,Silva,pedro.silva220@mail.cl,Femenino,2022-02-09,Coquimbo,Chile,62.0,599616.0,False,4,Monitor,1,Tecnología,3,11577,34731,Web
2025-539,2025-06-22,191,Carolina,Rojas,carolina.rojas191@mail.cl,Femenino,2022-04-12,Coquimbo,Chile,36.0,1116036.0,False,5,Audífonos,2,Accesorios,3,238506,715518,App
2025-540,2025-02-05,34,Juan,Morales,juan.morales34@mail.cl,Femenino,2023-04-18,RM,Chile,48.0,2158845.0,False,1,Notebook,1,Tecnología,2,599719,1199438,App
2025-541,2025-05-14,215,Diego,Muñoz,diego.muñoz215@mail.cl,Masculino,2024-08-09,,Chile,45.0,991036.0,True,5,Audífonos,2,Accesorios,2,327336,654672,Tienda Física
2025-542,2025-06-01,174,María,Rojas,maría.rojas174@mail.cl,Masculino,2023-01-31,Biobío,Chile,54.0,1496261.0,False,3,Teclado,2,Accesorios,2,709774,1419548,Tienda Física
2025-543,2025-03-16,284,Rodrigo,Soto,rodrigo.soto284@mail.cl,Femenino,2022-01-19,Biobío,Chile,35.0,2431660.0,True,6,Tablet,1,Tecnología,1,409437,409437,Tienda Física
2025-544,2025-06-25,90,Rodrigo,Valenzuela,rodrigo.valenzuela90@mail.cl,Masculino,2022-03-21,Coquimbo,Chile,28.0,1231899.0,True,5,Audífonos,2,Accesorios,2,126582,253164,App
2025-545,2025-10-03,179,Felipe,Pérez,felipe.pérez179@mail.cl,Masculino,2024-04-17,Antofagasta,Chile,38.0,985417.0,False,6,Tablet,1,Tecnología,3,105558,316674,Web
2025-546,2025-06-06,109,Juan,Silva,juan.silva109@mail.cl,Masculino,2024-10-16,RM,Chile,59.0,753490.0,True,6,Tablet,1,Tecnología,4,727186,2908744,App
2025-547,2025-04-14,237,Camila,Soto,camila.soto237@mail.cl,Masculino,2023-07-24,Antofagasta,Chile,32.0,1494465.0,True,3,Teclado,2,Accesorios,1,585194,585194,App
2025-548,2025-03-28,172,Juan,Contreras,juan.contreras172@mail.cl,Masculino,2022-05-27,RM,Chile,36.0,644931.0,True,1,Notebook,1,Tecnología,3,80474,241422,App
2025-549,2025-03-04,178,Felipe,Martínez,felipe.martínez178@mail.cl,Femenino,2023-05-09,Araucanía,Chile,46.0,1756556.0,False,4,Monitor,1,Tecnología,1,556792,556792,Tienda Física
2025-550,2025-08-15,209,Constanza,Silva,constanza.silva209@mail.cl,Masculino,2024-12-21,Valparaíso,Chile,42.0,1310694.0,False,5,Audífonos,2,Accesorios,4,507666,2030664,Tienda Física
2025-551,2025-04-26,99,Diego,López,diego.lópez99@mail.cl,Masculino,2024-04-06,Biobío,Chile,30.0,651456.0,False,6,Tablet,1,Tecnología,3,306303,918909,Web
2025-552,2025-09-30,95,Andrés,Soto,andrés.soto95@mail.cl,Masculino,2024-07-17,Coquimbo,Chile,30.0,1190907.0,False,4,Monitor,1,Tecnología,4,382339,1529356,Tienda Física
2025-553,2025-07-25,50,Felipe,Muñoz,felipe.muñoz50@mail.cl,Masculino,2022-06-04,RM,Chile,43.0,697392.0,False,2,Mouse,2,Accesorios,3,504670,1514010,App
2025-554,2025-09-28,27,Juan,Pérez,juan.pérez27@mail.cl,Masculino,2024-08-09,RM,Chile,66.0,725281.0,False,2,Mouse,2,Accesorios,4,708614,2834456,Tienda Física
2025-555,2025-02-16,190,Daniela,López,daniela.lópez190@mail.cl,Masculino,2024-11-28,RM,Chile,67.0,927236.0,False,5,Audífonos,2,Accesorios,1,502503,502503,Web
2025-556,2025-08-10,256,Rodrigo,Contreras,rodrigo.contreras256@mail.cl,Masculino,2023-11-26,RM,Chile,61.0,1306481.0,False,4,Monitor,1,Tecnología,1,360988,360988,Web
2025-557,2025-03-20,34,Juan,Morales,juan.morales34@mail.cl,Femenino,2023-04-18,RM,Chile,48.0,2158845.0,False,4,Monitor,1,Tecnología,2,428680,857360,Web
2025-558,2025-03-23,98,Daniela,González,daniela.gonzález98@mail.cl,Femenino,2024-12-24,Coquimbo,Chile,64.0,612816.0,True,6,Tablet,1,Tecnología,3,146668,440004,Tienda Física
2025-559,2025-09-10,192,Andrés,Morales,andrés.morales192@mail.cl,Masculino,2024-08-14,Biobío,Chile,66.0,819278.0,False,1,Notebook,1,Tecnología,2,618269,1236538,Tienda Física
2025-560,2025-12-23,209,Constanza,Silva,constanza.silva209@mail.cl,Masculino,2024-12-21,Valparaíso,Chile,42.0,1310694.0,False,6,Tablet,1,Tecnología,1,660807,660807,App
2025-561,2025-12-06,93,Daniela,Soto,daniela.soto93@mail.cl,Femenino,2023-10-30,RM,Chile,45.0,2063299.0,False,5,Audífonos,2,Accesorios,1,662020,662020,App
2025-562,2025-09-29,291,Carolina,Morales,carolina.morales291@mail.cl,Masculino,2024-10-01,Biobío,Chile,60.0,1525014.0,False,2,Mouse,2,Accesorios,2,115072,230144,Tienda Física
2025-563,2025-12-02,273,Diego,Díaz,diego.díaz273@mail.cl,Femenino,2024-03-07,Valparaíso,Chile,52.0,717285.0,True,2,Mouse,2,Accesorios,3,702353,2107059,Web
2025-564,2025-11-21,81,Constanza,Valenzuela,constanza.valenzuela81@mail.cl,Femenino,2024-01-03,RM,Chile,35.0,2176014.0,False,5,Audífonos,2,Accesorios,4,778447,3113788,Tienda Física
2025-565,2025-06-14,105,Carolina,González,carolina.gonzález105@mail.cl,Femenino,2022-08-24,Coquimbo,Chile,47.0,1848346.0,True,1,Notebook,1,Tecnología,1,76985,76985,Web
2025-566,2025-12-29,265,Diego,Soto,diego.soto265@mail.cl,Masculino,2023-07-07,RM,Chile,64.0,1122605.0,False,4,Monitor,1,Tecnología,2,565839,1131678,App
2025-567,2025-06-11,278,María,Pérez,maría.pérez278@mail.cl,Masculino,2024-10-11,Valparaíso,Chile,49.0,1300101.0,True,5,Audífonos,2,Accesorios,2,663841,1327682,Tienda Física
2025-568,2025-01-01,97,María,López,maría.lópez97@mail.cl,Femenino,2024-03-08,Antofagasta,Chile,62.0,1717540.0,True,4,Monitor,1,Tecnología,4,33834,135336,Tienda Física
2025-569,2025-02-01,59,María,Araya,maría.araya59@mail.cl,Femenino,2023-10-19,RM,Chile,36.0,528251.0,False,1,Notebook,1,Tecnología,4,544633,2178532,Web
2025-570,2025-07-07,228,Rodrigo,Soto,rodrigo.soto228@mail.cl,Femenino,2024-07-04,Valparaíso,Chile,67.0,638563.0,True,6,Tablet,1,Tecnología,2,277727,555454,App
2025-571,2025-12-28,87,Camila,Araya,camila.araya87@mail.cl,Femenino,2024-04-08,Biobío,Chile,56.0,2387232.0,True,1,Notebook,1,Tecnología,1,480455,480455,App
2025-572,2025-04-23,182,Daniela,Muñoz,daniela.muñoz182@mail.cl,Femenino,2024-03-31,RM,Chile,62.0,1429168.0,False,5,Audífonos,2,Accesorios,3,223286,669858,Web
2025-573,2025-05-26,79,Camila,Rojas,camila.rojas79@mail.cl,Femenino,2022-05-24,Coquimbo,Chile,52.0,2175659.0,True,6,Tablet,1,Tecnología,3,244337,733011,App
2025-574,2025-11-19,196,Felipe,López,felipe.lópez196@mail.cl,Masculino,2022-09-07,RM,Chile,32.0,1164180.0,True,2,Mouse,2,Accesorios,2,755222,1510444,App
2025-575,2025-03-09,193,Constanza,Silva,constanza.silva193@mail.cl,Masculino,2023-10-23,Biobío,Chile,54.0,2140821.0,False,6,Tablet,1,Tecnología,1,476995,476995,App
2025-576,2025-11-30,285,Felipe,Rojas,felipe.rojas285@mail.cl,Masculino,2024-04-01,Valparaíso,Chile,38.0,2076590.0,True,1,Notebook,1,Tecnología,3,699995,2099985,App
2025-577,2025-06-28,184,Andrés,González,andrés.gonzález184@mail.cl,Masculino,2023-11-24,Valparaíso,Chile,43.0,,True,6,Tablet,1,Tecnología,4,364835,1459340,Tienda Física
2025-578,2025-07-01,65,Diego,Araya,diego.araya65@mail.cl,Femenino,2022-08-06,Biobío,Chile,38.0,1905478.0,False,1,Notebook,1,Tecnología,1,735527,735527,Tienda Física
2025-579,2025-11-15,83,Rodrigo,Silva,rodrigo.silva83@mail.cl,Femenino,2024-08-03,Antofagasta,Chile,19.0,1763108.0,True,1,Notebook,1,Tecnología,3,214603,643809,Tienda Física
2025-580,2025-10-13,62,Sebastián,Silva,sebastián.silva62@mail.cl,Masculino,2024-06-15,Araucanía,Chile,56.0,2102239.0,True,5,Audífonos,2,Accesorios,2,119779,239558,App
2025-581,2025-04-08,42,Juan,González,juan.gonzález42@mail.cl,Femenino,2023-04-05,Coquimbo,Chile,39.0,781974.0,False,1,Notebook,1,Tecnología,3,733055,2199165,App
2025-582,2025-05-02,247,Valentina,Soto,valentina.soto247@mail.cl,Femenino,2023-11-04,Coquimbo,Chile,49.0,1872401.0,False,1,Notebook,1,Tecnología,2,391325,782650,Tienda Física
2025-583,2025-04-20,207,Juan,Pérez,juan.pérez207@mail.cl,Femenino,2023-08-08,RM,Chile,41.0,2278627.0,False,6,Tablet,1,Tecnología,3,615751,1847253,Tienda Física
2025-584,2025-10-18,57,Diego,Araya,diego.araya57@mail.cl,Femenino,2022-01-05,Coquimbo,Chile,23.0,2270348.0,False,2,Mouse,2,Accesorios,1,74384,74384,Web
2025-585,2025-11-17,198,Camila,Contreras,camila.contreras198@mail.cl,Masculino,2023-02-06,Coquimbo,Chile,56.0,2160176.0,False,3,Teclado,2,Accesorios,1,589802,589802,Web
2025-586,2025-03-02,16,Francisca,Contreras,francisca.contreras16@mail.cl,Femenino,2022-02-10,Antofagasta,Chile,26.0,1579111.0,False,6,Tablet,1,Tecnología,4,557353,2229412,Web
2025-587,2025-03-15,100,Sebastián,Rojas,sebastián.rojas100@mail.cl,Masculino,2023-01-20,RM,Chile,23.0,1823483.0,True,3,Teclado,2,Accesorios,1,202376,202376,Tienda Física
2025-588,2025-06-30,23,Carolina,Díaz,carolina.díaz23@mail.cl,Femenino,2022-07-09,RM,Chile,44.0,2003165.0,True,4,Monitor,1,Tecnología,3,442941,1328823,Web
